Category,n at 2_3THz,alpha at 2_3THz,alphaStdDevfrom0_5to2_5THz,nStdDevfrom0_5to2_5THz,alphaAvgfrom0_5to1_5THz,alpha at 1_3THz
PS,1.6577054917345437,5.448373394557016,1.6038149168688616,0.0010106540288878823,1.8828687966311843,2.754233518098038
PS,1.566073218435394,5.96931851565007,2.108084503193074,0.0015515102475483122,1.0704039107528824,1.3657715412050375
PS,1.546214630446654,1.6312710368894099,0.8738565472839049,0.009430710853625844,3.236142617921754,3.7038307653891405
PS,1.6415666532661535,1.221016352089958,0.6907636282652977,0.000663506680294014,-0.12169683843311296,0.429144201885787
PS,1.5575897658397932,3.5459080922739634,0.8698227539248592,0.0037011186965897583,1.681842689868478,2.01540036453867
PS,1.5941726937020329,4.79665348097659,1.4890294228545708,0.0006951669619998106,1.3357777617777185,1.7554996166903765
PS,1.5917564049294255,3.999904835559674,1.0443948595139947,0.0009149503850965039,1.6532185771427832,2.0598905658920907
PS,1.5918399011585818,4.8079063654512675,0.9952994366332324,0.0006705066458387503,2.428191238244541,2.737244814550843
PS,1.6190034215662026,1.2299551973317089,0.18495396020722998,0.00022802314417203192,1.551556636317526,1.626024617283963
PS,1.6213075883979786,9.025676056238165,1.3383777270483803,0.006176708496996899,7.435122399830458,6.797734921669938
PS,1.5600322205736838,4.30882638802597,0.4001964710026389,0.0033258956554656142,4.189534566342996,4.522729800976495
PS,1.540684560635484,4.986449468850727,0.4461511934653295,0.006520786655692351,5.196775051819635,5.565284054060052
PS,1.5963060315390147,4.125900107175905,0.947590043282381,0.0015629720023022618,2.466061397978305,3.178157694586106
PS,1.6027196686467458,5.816437460536774,0.7722977604401022,0.0011563957898692327,3.909027183456947,4.0597013922841905
PS,1.6064084866405335,8.713217817021063,0.7229886494861036,0.0018900771319626676,9.034228245748025,8.446893450932274
PS,1.5847819423854879,6.72953917820974,0.7805513347351212,0.0013599297858985177,4.971537368801803,5.162444571049492
PS,1.618771988383591,6.454190679262078,1.460776187724394,0.006619842900117728,5.672866205803106,5.441293633171178
PS,1.6515506108628193,4.003985808050985,1.9865242742909177,0.0025177471793624727,7.033074348476529,7.181140391076182
PS,1.7267834589486455,5.871416968358905,1.63767374337062,0.01009998833152034,1.7767931515811937,1.9227941102426525
PS,1.6599455109157255,2.3692136113313413,0.8349073786644808,0.0006697584498038996,0.7576388456710332,1.1639367435859906
PS,1.6883917267644049,6.6100741583853235,3.279578111939491,0.013415032443307173,-1.6002851912605187,-1.9041624719152166
PS,1.6101657355701935,4.619920686116189,0.6579160985837827,0.0025235164790013385,3.1626975009345926,3.517315762802834
PS,1.6022920419161149,4.391113485836595,0.9303473671636265,0.0005696901234171173,2.1801718733751936,2.5720659973046605
